Код магазину,Дата,Місяц,КільКість реалізацій,Собівартість одиниці,Ціна реализації,,,,Код магазину,Регіон
1147199,09/19/2021,Вересень,1,70.1696,110.196341329023,,,,,
1147528,09/19/2021,Вересень,1,58.4045,77.1360614186533,,,,,
1147541,09/19/2021,Вересень,2,81.914,93.6455386988943,,,,,
1147554,09/19/2021,Вересень,1,45.6939,50.5041692686331,,,,,
1149639,09/19/2021,Вересень,1,76.8077,81.6864416118723,,,,,
1149711,09/19/2021,Вересень,1,70.4159,79.4319141902068,,,,,
1149718,09/19/2021,Вересень,2,68.72665,78.0337398523307,,,,,
1152049,09/19/2021,Вересень,3,65.3435333333333,77.1375919871677,,,,,
1152052,09/19/2021,Вересень,1,48.3891,64.2792858979539,,,,,
1152210,09/19/2021,Вересень,1,70.4159,79.4319141902068,,,,,
1153456,09/19/2021,Вересень,1,58.4045,77.0947360687654,,,,,
1153467,09/19/2021,Вересень,1,70.4159,79.4319141902068,,,,,
1153470,09/19/2021,Вересень,1,56.3744,62.0293501818315,,,,,
1153518,09/19/2021,Вересень,2,60.42445,64.947379054476,,,,,
1153519,09/19/2021,Вересень,6,50.2735833333333,56.9891880640145,,,,,
1153520,09/19/2021,Вересень,2,72.15175,72.546651728318,,,,,
1153521,09/19/2021,Вересень,1,48.3891,64.237960548066,,,,,
1153525,09/19/2021,Вересень,3,56.7083333333333,67.0067589905595,,,,,
1159778,09/19/2021,Вересень,1,76.8077,81.6864416118723,,,,,
1168831,09/19/2021,Вересень,1,87.0203,105.604635785916,,,,,
1173031,09/19/2021,Вересень,2,61.57895,78.0544025272747,,,,,
1178717,09/19/2021,Вересень,3,95.1647333333333,96.5620370030244,,,,,
1179050,09/19/2021,Вересень,1,91.371,60.6518385188995,,,,,
1180626,09/19/2021,Вересень,1,57.6794,78.0544025272747,,,,,
1196175,09/19/2021,Вересень,2,71.5856,84.7123755647798,,,,,
1196189,09/19/2021,Вересень,1,45.6939,50.5041692686331,,,,,
1204285,09/19/2021,Вересень,2,62.8403,66.5338133196194,,,,,
1204518,09/19/2021,Вересень,1,88.1722,101.012930242809,,,,,
1216328,09/19/2021,Вересень,1,48.3891,64.2792858979539,,,,,
1221484,09/19/2021,Вересень,2,47.3167,50.4628439187452,,,,,
1234443,09/19/2021,Вересень,1,76.8077,81.6864416118723,,,,,
1241545,09/19/2021,Вересень,1,44.2004,50.4628439187452,,,,,
1269345,09/19/2021,Вересень,1,76.8077,81.6864416118723,,,,,
1271440,09/19/2021,Вересень,1,137.1532,153.220622267935,,,,,
1276755,09/19/2021,Вересень,2,54.83945,64.25862322301,,,,,
1276765,09/19/2021,Вересень,4,67.4313,73.3272416706462,,,,,
1294511,09/19/2021,Вересень,2,105.01265,122.525070712265,,,,,
1294702,09/19/2021,Вересень,2,74.8399,86.7579803842339,,,,,
1295811,09/19/2021,Вересень,2,59.724,66.5338133196194,,,,,
1305313,09/19/2021,Вересень,1,88.1722,90.9570951034052,,,,,
1310523,09/19/2021,Вересень,2,63.62035,66.0746427653087,,,,,
1316043,09/19/2021,Вересень,1,55.8864,60.3763361863131,,,,,
1319605,09/19/2021,Вересень,2,73.6118,80.5591779010396,,,,,
1319633,09/19/2021,Вересень,1,94.0543,100.553759688499,,,,,
1333626,09/19/2021,Вересень,1,65.4785,78.0544025272747,,,,,
1343936,09/19/2021,Вересень,4,52.6858,57.7154428240826,,,,,
1356241,09/19/2021,Вересень,2,71.1431,79.8704220695735,,,,,
1370669,09/19/2021,Вересень,1,83.806,128.563163501451,,,,,
1380788,09/19/2021,Вересень,1,72.8721,78.1003195827058,,,,,
1398161,09/19/2021,Вересень,2,55.8481,62.2153142563274,,,,,
1403429,09/19/2021,Вересень,2,60.01445,74.6106233699445,,,,,
1456696,09/19/2021,Вересень,1,88.1722,101.012930242809,,,,,
1458711,09/19/2021,Вересень,1,44.2004,50.4628439187452,,,,,
1460649,09/19/2021,Вересень,1,48.3891,64.2792858979539,,,,,
1463048,09/19/2021,Вересень,1,70.1696,110.196341329023,,,,,
1463452,09/19/2021,Вересень,1,55.2732,73.4626969841678,,,,,
1463473,09/19/2021,Вересень,1,76.8077,81.6864416118723,,,,,
1478073,09/19/2021,Вересень,1,49.1169,68.8709914410609,,,,,
101462,09/20/2021,Вересень,2,71.1431,79.8704220695735,,,,,
1136017,09/20/2021,Вересень,1,131.5594,160.705102303199,,,,,
1136019,09/20/2021,Вересень,1,65.4785,78.0544025272747,,,,,
1138567,09/20/2021,Вересень,2,76.8077,81.6864416118723,,,,,
1141563,09/20/2021,Вересень,2,81.13395,94.104709253205,,,,,
1141565,09/20/2021,Вересень,1,58.4045,77.0947360687654,,,,,
1145004,09/20/2021,Вересень,1,55.2732,73.4626969841678,,,,,
1145346,09/20/2021,Вересень,1,50.433,50.4628439187452,,,,,
1145347,09/20/2021,Вересень,1,87.9926,101.012930242809,,,,,
1145540,09/20/2021,Вересень,5,70.90596,86.6794622194468,,,,,
1145678,09/20/2021,Вересень,1,76.8077,81.6864416118723,,,,,
1147091,09/20/2021,Вересень,2,57.185,80.3089299489402,,,,,
1147528,09/20/2021,Вересень,1,73.2319,91.8295191565955,,,,,
1149710,09/20/2021,Вересень,2,62.9623,75.2787165264666,,,,,
1151862,09/20/2021,Вересень,2,60.50405,66.0746427653087,,,,,
1152052,09/20/2021,Вересень,4,72.767175,79.8600907321015,,,,,
1153461,09/20/2021,Вересень,2,60.50405,66.0746427653087,,,,,
1153463,09/20/2021,Вересень,2,51.30245,63.7994526686993,,,,,
1153467,09/20/2021,Вересень,1,70.4159,79.4319141902068,,,,,
1153473,09/20/2021,Вересень,1,58.4045,77.1360614186533,,,,,
1153515,09/20/2021,Вересень,1,58.4045,77.1360614186533,,,,,
1153518,09/20/2021,Вересень,1,125.2827,157.077654924145,,,,,
1153519,09/20/2021,Вересень,1,44.2004,50.4628439187452,,,,,
1153520,09/20/2021,Вересень,1,100.1039,79.7533335782243,,,,,
1153521,09/20/2021,Вересень,1,58.4045,77.0947360687654,,,,,
1153525,09/20/2021,Вересень,1,45.6939,50.5041692686331,,,,,
1156658,09/20/2021,Вересень,1,54.5504,71.1668442126143,,,,,
1166091,09/20/2021,Вересень,1,88.1722,101.012930242809,,,,,
1168831,09/20/2021,Вересень,1,88.1722,101.012930242809,,,,,
1171771,09/20/2021,Вересень,1,44.2004,50.4628439187452,,,,,
1174680,09/20/2021,Вересень,2,62.5984,72.9828637549131,,,,,
1178717,09/20/2021,Вересень,2,65.6383,84.4414649377365,,,,,
1178750,09/20/2021,Вересень,1,44.2004,50.4628439187452,,,,,
1179050,09/20/2021,Вересень,1,50.433,50.4628439187452,,,,,
1180626,09/20/2021,Вересень,2,73.6118,80.5591779010396,,,,,
1202418,09/20/2021,Вересень,3,55.4321666666667,70.3877848388005,,,,,
1204518,09/20/2021,Вересень,1,55.8864,60.3763361863131,,,,,
1221484,09/20/2021,Вересень,2,87.59625,103.308783014363,,,,,
1225745,09/20/2021,Вересень,1,87.9182,102.895529515483,,,,,
1232876,09/20/2021,Вересень,1,54.5504,71.1668442126143,,,,,
1241545,09/20/2021,Вересень,1,87.0203,105.604635785916,,,,,
1269345,09/20/2021,Вересень,1,50.433,50.4628439187452,,,,,
1271440,09/20/2021,Вересень,1,50.433,50.4628439187452,,,,,
1276765,09/20/2021,Вересень,1,65.4785,70.294420219424,,,,,
1287824,09/20/2021,Вересень,1,50.433,50.4628439187452,,,,,
1294702,09/20/2021,Вересень,5,78.03692,76.6612790654961,,,,,
1310523,09/20/2021,Вересень,2,82.5326,84.9006354920472,,,,,
1319593,09/20/2021,Вересень,1,54.5504,42.7441869007824,,,,,
1319605,09/20/2021,Вересень,1,76.8077,81.6864416118723,,,,,
1319633,09/20/2021,Вересень,3,82.8902,85.5847996179701,,,,,
1343936,09/20/2021,Вересень,1,75.2476,82.6047827204937,,,,,
1348033,09/20/2021,Вересень,1,56.3744,62.0293501818315,,,,,
1363619,09/20/2021,Вересень,2,96.7225,98.6964147963119,,,,,
1370669,09/20/2021,Вересень,3,79.8029666666667,83.5950605492904,,,,,
1372999,09/20/2021,Вересень,2,50.2874,58.3123645446865,,,,,
1380788,09/20/2021,Вересень,2,69.1753,84.9419608419351,,,,,
1403429,09/20/2021,Вересень,2,64.0032,89.5130037100981,,,,,
1411640,09/20/2021,Вересень,2,95.71995,100.512434338611,,,,,
1429125,09/20/2021,Вересень,2,56.59485,62.2359769312714,,,,,
1456696,09/20/2021,Вересень,1,50.433,50.4628439187452,,,,,
1457717,09/20/2021,Вересень,4,44.573775,50.4731752562172,,,,,
1458711,09/20/2021,Вересень,1,65.4785,70.294420219424,,,,,
